Date,Time,Femman_Temp,Femman_RH,Femman_GlobRad,Femman_AirPressure,Femman_WindSpeed,Femman_WindDir,Femman_Rain,Femman_NO2,Femman_O3,Femman_PM10,Femman_NOx,Femman_PM25,HagaNorra_NO2,HagaNorra_NOx,HagaSodra_PM10,HagaSodra_PM25,Lejonet_GlobRad,Lejonet_AirPressure,Lejonet_Rain,Lejonet_RH,Lejonet_Temp,Lejonet_WindDir,Lejonet_WindSpeed,Mobil1_NO2,Mobil1_NOx,Mobil1_PM10,Mobil2_NO2,Mobil2_NOx,Mobil2_PM10,Mobil3_NO2,Mobil3_NOx,Mobil3_PM10,Mobil2_PM25  
2023-01-12,17:00+01:00,        4.982,        93.2,           0,     991.757,       2.834,       184.9,         0.2,     13.9326,            ,     14.4658,     13.7819,     7.63407,      17.295,     18.2357,     6.16846,      3.9919,           0,         994,           0,        99.5,       4.582,       174.3,       2.499,     16.8807,     16.6883,     2.17266,     16.8568,     19.2041,     6.86735,     23.2518,     24.0992,     8.85948,     4.33086
2023-01-12,18:00+01:00,        4.758,        93.4,           0,     991.954,       3.108,       184.2,           0,     14.0929,            ,     13.2263,     13.9083,      7.2311,     23.5979,      26.313,     6.60664,     4.85281,           0,         994,           0,        99.5,       4.117,       172.8,         2.7,     24.0304,     25.0213,     1.25548,     18.9527,     19.4408,     6.33545,     17.2822,     18.5443,     7.73531,     4.13475
2023-01-12,19:00+01:00,        5.206,        93.3,           0,     992.091,       3.484,       184.3,           0,     12.1868,            ,     14.7692,     11.9977,     9.40211,     17.0036,     17.5041,     6.97525,     5.98801,           0,         995,           0,        99.5,       4.735,       178.1,       2.593,     20.5021,     21.3579,     1.16802,     14.4492,     15.0791,     6.16845,     14.0698,     14.2003,     7.24101,     4.12895
2023-01-12,20:00+01:00,        5.393,        95.2,           0,     991.823,       3.246,       175.8,           0,     7.81011,            ,     9.44318,     7.20888,      5.2437,     8.82027,     9.15273,     5.93307,     3.32755,           0,         994,           0,        99.5,       4.936,       150.9,       3.232,     10.7897,     10.5488,     4.34535,     10.2362,     10.4027,     4.48193,     9.74219,     10.2678,     7.25575,     3.24212
2023-01-12,21:00+01:00,        5.451,        94.3,           0,     991.691,       4.582,       173.5,           0,     6.65675,            ,     6.37595,     6.16534,     3.07198,     5.54552,     5.56585,     4.54028,     3.37634,           0,         994,           0,        99.5,        5.11,       151.7,       2.931,     4.72923,      3.4952,     1.90435,     5.66267,      5.7375,      4.0261,     7.08514,     7.27153,     6.10055,     2.96838
2023-01-12,22:00+01:00,         5.22,        92.1,           0,     991.537,       3.895,       165.5,           0,     5.01757,            ,     5.83253,     4.71931,      2.2621,     4.37975,     4.41578,     2.32838,     2.41862,           0,         994,           0,        99.3,       4.923,       145.4,       2.617,     2.93874,     1.74853,      -3.239,     4.14646,     4.19674,     3.84758,       5.618,     5.73831,     2.74918,     2.96077
2023-01-12,23:00+01:00,         4.45,        95.3,           0,     991.223,       4.502,       162.6,           0,     5.06174,            ,     1.55248,     4.67461,    -0.75305,     3.21098,     3.24807,     0.29385,   0.0855834,           0,         994,           0,        99.5,       4.358,       157.1,       4.342,     1.27996,   -0.224455,    -4.10912,     2.74511,     2.43789,      2.5209,     5.50337,      5.9613,     1.48615,     1.77062
2023-01-12,24:00+01:00,        4.326,        99.2,           0,      990.15,       4.464,       152.7,           0,     4.80704,            ,      2.7548,     4.29172,     1.02183,     3.97875,      3.9282,    0.669434,    0.767217,           0,         993,           0,        99.5,       4.277,       135.6,       3.833,     1.34267,    0.263002,    -3.06278,     3.05031,     2.87015,     2.80302,     6.44807,     8.01929,     3.12791,     2.09505
2023-01-13,01:00+01:00,        4.488,        98.6,           0,     989.274,       4.498,       139.5,           0,      4.6936,            ,       3.295,     4.34237,     1.34425,     5.30102,     5.22051,    0.456667,    0.258717,           0,         992,           0,        99.5,       4.453,       124.2,       3.578,     3.85445,     3.13382,    -2.26968,     4.62644,     3.96094,     3.12263,     6.09008,     8.08389,      2.9591,     2.70968
2023-01-13,02:00+01:00,        4.741,        98.2,           0,     988.133,       4.405,       142.7,         0.4,     2.82691,            ,     3.80547,     2.11732,     2.20115,     4.30601,     4.24869,     -0.9778,    -1.16975,           0,         991,           0,        99.5,        4.62,       128.2,         2.8,     2.56621,     2.14691,    -3.02075,     2.67566,     2.53119,     2.64335,      2.9992,      3.0283,    -1.88248,     2.15257
2023-01-13,03:00+01:00,        5.335,        98.9,           0,     987.563,       4.081,       154.3,           1,     1.84971,            ,     3.60458,     1.52568,     2.72173,     3.35521,     3.30208,   -0.888284,    -1.34922,           0,         990,           0,        99.5,       5.212,       147.1,       3.161,     2.03231,     1.04308,    -2.68668,     1.95864,     1.77275,     1.46802,     2.66356,     2.81279,    -0.25695,      1.0442
2023-01-13,04:00+01:00,        6.729,         100,           0,     987.177,       3.496,       196.7,         0.2,      2.3362,            ,      0.4908,     1.81625,   -0.218283,     3.39217,     3.32175,     2.04198,    0.929983,           0,         990,           0,        99.5,       6.177,       171.8,       2.699,     1.35588, -0.00911787,     2.65083,       2.983,     2.64314,     1.24932,       2.757,     2.64474,     4.62071,    0.911683
2023-01-13,05:00+01:00,        6.696,        97.8,           0,     987.304,       5.205,       206.8,           0,     5.78854,            ,      0.7893,     5.42907,   -0.955317,     5.99286,     5.95063,     6.67852,     2.44917,           0,         990,           0,        98.7,       6.663,       201.4,       3.771,     2.97691,     1.56946,      7.1383,     6.03622,     6.41243,     5.37345,     6.12946,     6.15067,     9.90172,      3.5251
2023-01-13,06:00+01:00,        6.153,        88.9,           0,     987.725,       4.376,         192,         0.2,     4.63896,            ,     8.96854,     4.39735,     2.80993,     4.69658,     4.71112,     7.10429,     3.20945,           0,         990,           0,        93.7,       6.098,       191.9,       3.337,     3.89272,     2.63764,    -2.00835,      4.6284,     4.93664,     9.32362,     6.58769,     8.06335,     7.12086,     5.64982
2023-01-13,07:00+01:00,        6.328,        89.1,           0,     987.912,       4.609,       186.9,           0,     5.00455,            ,     12.7335,     4.88432,     3.13245,     6.34251,     6.67858,     10.6782,     4.34975,           0,         990,           0,        94.1,       6.134,       175.9,       4.122,     4.18899,     4.05201,     6.53688,     4.45314,      4.7206,     13.5128,     5.91134,     7.48845,     13.0384,      7.3446
2023-01-13,08:00+01:00,        6.494,        85.5,       0.375,     987.931,       4.825,       188.5,           0,     6.58777,            ,     15.5513,      6.0402,     4.07463,     9.45027,     10.0138,     14.0887,     5.66497,       0.663,         990,           0,        91.5,       6.323,       184.4,       4.465,     10.8589,     11.4317,     7.42308,     7.62891,     7.75726,     15.4293,     8.61656,     10.3738,     15.6763,     8.58983
2023-01-13,09:00+01:00,        6.373,        89.7,       16.37,     987.872,       5.127,         186,         0.6,     7.12218,            ,     14.3275,     7.03012,     2.95365,     9.93361,     11.1715,     15.8095,      6.5803,       16.46,         990,           0,        96.4,       6.122,       180.6,       3.784,     10.4772,     11.8533,     13.9949,     5.78658,     5.75927,     15.0307,     8.69662,     11.1521,     18.6462,      8.4525
2023-01-13,10:00+01:00,        6.491,        88.4,       57.93,     987.993,       6.031,       184.9,         0.4,     5.31802,            ,     15.7202,      5.3024,     3.82677,     7.99229,     8.70952,     19.1507,     7.39864,       54.06,         990,           0,        94.7,       6.302,       177.3,         4.8,     10.6565,     14.8836,      14.443,      5.1871,     4.92482,     18.1103,     6.60996,     7.61928,     21.5777,     10.5177
2023-01-13,11:00+01:00,        6.455,        89.3,       75.91,      987.65,       6.089,       179.7,         0.2,     5.71004,            ,      25.647,     5.71162,     9.18588,      8.9742,     10.9688,     23.2335,     9.57239,        77.6,         990,           0,        95.2,        6.29,       174.2,        5.02,     6.92942,     12.6514,     17.2927,     5.60509,     5.88163,     20.5557,     7.14016,     8.62437,     24.9952,     12.7558
2023-01-13,12:00+01:00,        6.638,        86.8,       53.33,     987.328,       5.604,       180.2,         0.2,      6.3896,            ,     23.3393,     6.55923,      7.8731,     7.24678,     8.11281,     17.3005,      7.0791,       50.39,         990,           0,          93,       6.469,         171,       4.793,      6.6142,     6.38902,     9.46527,     6.55869,     7.17339,     17.1413,     6.21611,     7.60429,     19.0335,     10.4625
2023-01-13,13:00+01:00,        6.476,        88.6,       12.29,     986.877,       5.642,       177.4,           0,     6.67638,            ,     22.2048,     6.88417,     8.88483,     8.34647,     10.0851,     16.1612,     6.87402,     9.78999,         989,           0,        94.8,       6.338,       172.1,       4.723,       6.448,     6.40122,     10.6833,     7.50899,     8.30916,     15.8805,      8.3631,     11.1679,     17.6303,     9.68283
2023-01-13,14:00+01:00,        6.296,        91.7,        9.34,     986.289,       5.454,       174.3,           0,     6.52351,            ,     21.5893,     6.56335,     10.7206,     6.82511,     8.12302,     12.3695,     6.14072,        8.19,         989,           0,        97.5,         6.1,       165.8,       3.968,     6.59973,     6.70697,      7.4181,     5.87344,     6.31762,     12.1028,     12.6568,     16.0536,     19.0237,      7.8236
